,name,trajectory,steps
62,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [4, 9], [4, 10], [3, 10], [3, 11], [3, 12], [3, 13], [2, 13], [1, 13]]",13
63,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [6, 8], [5, 8], [4, 8], [3, 8], [3, 9], [3, 10], [2, 10], [2, 11], [2, 12], [2, 13], [1, 13]]",13
64,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [5, 7], [4, 7], [4, 8], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",13
65,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [8, 7], [8, 6], [8, 5], [7, 5], [7, 6], [6, 6], [6, 7], [6, 8], [5, 8], [5, 9], [5, 10], [5, 11], [4, 11], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]",19
66,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [6, 8], [5, 8], [5, 9], [5, 10], [5, 11], [5, 12], [4, 12], [3, 12], [3, 11], [2, 11], [1, 11], [1, 12], [1, 13]]",15
67,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [7, 9], [6, 9], [6, 8], [5, 8], [5, 9], [5, 10], [4, 10], [4, 11], [3, 11], [3, 12], [3, 11], [2, 11], [1, 11], [1, 12], [1, 13]]",17
68,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [3, 10], [4, 10], [3, 10], [2, 10], [2, 9], [2, 10], [2, 11], [1, 11], [0, 11], [1, 11], [1, 12], [1, 13]]",19
69,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8], [3, 9], [3, 10], [2, 10], [1, 10], [1, 11], [0, 11], [0, 12], [0, 13], [1, 13]]",15
70,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 6], [8, 6], [8, 5], [9, 5], [8, 5], [9, 5], [9, 6], [9, 5], [10, 5], [10, 6], [10, 7], [9, 7], [9, 6], [10, 6], [10, 7], [11, 7], [10, 7], [9, 7], [9, 8], [8, 8], [9, 8], [8, 8], [9, 8], [9, 9], [8, 9], [8, 10], [8, 11], [7, 11], [7, 12], [6, 12], [5, 12], [6, 12], [6, 13], [6, 12], [5, 12], [4, 12], [3, 12], [2, 12], [1, 12], [1, 13]]",41
71,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [3, 8], [3, 9], [2, 9], [2, 10], [2, 11], [1, 11], [1, 12], [1, 13]]",13
72,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [7, 9], [6, 9], [6, 10], [5, 10], [5, 11], [4, 11], [3, 11], [3, 12], [2, 12], [2, 13], [1, 13]]",13
73,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [7, 9], [6, 9], [5, 9], [4, 9], [4, 10], [3, 10], [3, 11], [2, 11], [2, 12], [2, 13], [1, 13]]",13
74,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [7, 9], [7, 10], [8, 10], [7, 10], [7, 11], [7, 12], [6, 12], [5, 12], [4, 12], [3, 12], [2, 12], [2, 13], [1, 13]]",15
75,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [8, 8], [7, 8], [6, 8], [6, 7], [6, 6], [7, 6], [7, 7], [6, 7], [6, 8], [5, 8], [5, 9], [4, 9], [3, 9], [3, 10], [3, 11], [2, 11], [2, 12], [2, 13], [1, 13]]",21
76,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [6, 8], [5, 8], [5, 9], [4, 9], [5, 9], [5, 10], [5, 11], [5, 12], [4, 12], [3, 12], [3, 13], [3, 12], [3, 13], [2, 13], [1, 13]]",17
77,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [8, 7], [8, 8], [8, 9], [8, 10], [7, 10], [7, 9], [6, 9], [5, 9], [5, 10], [4, 10], [3, 10], [3, 11], [2, 11], [2, 12], [1, 12], [1, 13]]",17
78,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [8, 7], [8, 8], [8, 9], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [2, 10], [2, 11], [1, 11], [1, 12], [1, 13]]",15
79,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [6, 8], [5, 8], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [2, 11], [2, 12], [2, 13], [1, 13]]",13
80,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [5, 7], [5, 8], [4, 8], [3, 8], [2, 8], [2, 9], [2, 10], [2, 9], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13]]",15
81,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 6], [7, 5], [6, 5], [6, 6], [6, 5], [5, 5], [4, 5], [3, 5], [4, 5], [4, 4], [3, 4], [4, 4], [3, 4], [3, 5], [4, 5], [4, 6], [4, 7], [4, 8], [4, 9], [3, 9], [3, 10], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",27
82,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [6, 8], [5, 8], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [2, 11], [2, 12], [1, 12], [1, 13]]",13
83,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [6, 11], [5, 11], [4, 11], [4, 12], [3, 12], [2, 12], [3, 12], [3, 13], [2, 13], [1, 13]]",15
84,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [6, 7], [5, 7], [5, 8], [4, 8], [4, 9], [4, 10], [3, 10], [3, 11], [4, 11], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]",15
85,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [7, 7], [7, 8], [7, 9], [7, 10], [6, 10], [6, 11], [5, 11], [4, 11], [4, 12], [4, 11], [3, 11], [3, 12], [3, 13], [2, 13], [1, 13]]",17
86,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [4, 11], [4, 10], [4, 11], [3, 11], [2, 11], [2, 12], [2, 13], [1, 13]]",15
87,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [0, 10], [0, 11], [0, 12], [1, 12], [1, 13]]",15
88,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [6, 11], [6, 12], [5, 12], [5, 13], [4, 13], [3, 13], [2, 13], [1, 13]]",13
89,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [8, 7], [8, 8], [8, 9], [8, 10], [8, 9], [7, 9], [6, 9], [5, 9], [5, 10], [5, 11], [4, 11], [3, 11], [4, 11], [4, 12], [3, 12], [3, 13], [3, 14], [2, 14], [1, 14], [1, 13]]",21
90,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 6], [7, 7], [7, 8], [6, 8], [6, 9], [5, 9], [4, 9], [3, 9], [3, 10], [3, 11], [2, 11], [1, 11], [1, 12], [1, 13]]",15
91,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [6, 8], [5, 8], [5, 9], [4, 9], [3, 9], [3, 10], [4, 10], [3, 10], [3, 11], [2, 11], [1, 11], [0, 11], [0, 11], [1, 11], [1, 12], [1, 13]]",18
92,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [5, 10], [5, 11], [5, 12], [5, 13], [6, 13], [5, 13], [5, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]",17
93,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [7, 9], [7, 10], [6, 10], [5, 10], [4, 10], [3, 10], [3, 11], [3, 12], [3, 13], [2, 13], [1, 13]]",13
94,maxRolloutSteps30_numSimulations400_softmaxBeta-1_stepPenalty30_0,"[[7, 7], [7, 8], [7, 9], [6, 9], [6, 8], [6, 9], [6, 10], [5, 10], [5, 11], [5, 12], [6, 12], [5, 12], [4, 12], [3, 12], [4, 12], [3, 12], [3, 13], [2, 13], [1, 13]]",19
